 6.854804158E-01 1.326125562E-01 1.252336264E+00 -4.670364410E-02 -8.236675785E-05
 6.858088374E-01 1.346125454E-01 1.251928568E+00 -4.551243037E-02 -8.199999866E-05
 6.861371994E-01 1.366125494E-01 1.251515985E+00 -4.418617114E-02 -8.199999866E-05
 6.864656210E-01 1.386125535E-01 1.251138926E+00 -4.270188138E-02 -7.769648073E-05
 6.867940426E-01 1.406125426E-01 1.250664949E+00 -4.123624042E-02 -7.352599641E-05
 6.871224046E-01 1.426125467E-01 1.250204563E+00 -3.983714804E-02 -7.352599641E-05
 6.874508262E-01 1.446125507E-01 1.250038981E+00 -3.843194619E-02 -7.352599641E-05
 6.877792478E-01 1.466125548E-01 1.249919891E+00 -3.706405312E-02 -7.352599641E-05
 6.881076097E-01 1.486125439E-01 1.249816656E+00 -3.565491736E-02 -7.344602636E-05
 6.884360313E-01 1.506125480E-01 1.250089645E+00 -3.423605487E-02 -7.178880333E-05
 6.887644529E-01 1.526125520E-01 1.250525355E+00 -3.283983096E-02 -7.086448022E-05
 6.890928149E-01 1.546125561E-01 1.250617385E+00 -3.140464053E-02 -7.048834959E-05
 6.894212365E-01 1.566125453E-01 1.250682354E+00 -3.005442955E-02 -7.011215348E-05
 6.897496581E-01 1.586125493E-01 1.250884056E+00 -2.868286707E-02 -6.504116027E-05
 6.900780201E-01 1.606125534E-01 1.251155138E+00 -2.726954408E-02 -6.081500032E-05
 6.904064417E-01 1.626125425E-01 1.251343131E+00 -2.587703057E-02 -6.081500032E-05
 6.907348633E-01 1.646125466E-01 1.251399398E+00 -2.454965189E-02 -5.987461554E-05
 6.910632253E-01 1.666125506E-01 1.251170278E+00 -2.339009196E-02 -5.728520046E-05
 6.913916469E-01 1.686125547E-01 1.251250505E+00 -2.218569443E-02 -5.703440183E-05
 6.917200685E-01 1.706125438E-01 1.251213670E+00 -2.091247775E-02 -5.678360321E-05
 6.920484304E-01 1.726125479E-01 1.251176834E+00 -1.977118477E-02 -5.307559331E-05
 6.923768520E-01 1.746125519E-01 1.251139998E+00 -1.853161678E-02 -5.234100172E-05
 6.927052140E-01 1.766125560E-01 1.251144409E+00 -1.733308472E-02 -5.234100172E-05
 6.930336356E-01 1.786125451E-01 1.251220703E+00 -1.606158353E-02 -5.234100172E-05
 6.933620572E-01 1.806125492E-01 1.251216292E+00 -1.476513501E-02 -5.234100172E-05
 6.936904192E-01 1.826125532E-01 1.251052141E+00 -1.349520870E-02 -5.234100172E-05
 6.940188408E-01 1.846125424E-01 1.250876188E+00 -1.227628719E-02 -5.135105675E-05
 6.943472624E-01 1.866125464E-01 1.250779152E+00 -1.115044765E-02 -4.630334661E-05
 6.946756244E-01 1.886125505E-01 1.250591874E+00 -1.001649257E-02 -4.605259164E-05
 6.950040460E-01 1.906125546E-01 1.250431061E+00 -8.911981247E-03 -4.580179302E-05
 6.953324676E-01 1.926125437E-01 1.250260472E+00 -7.840353064E-03 -4.555099440E-05
 6.956608295E-01 1.946125478E-01 1.250073671E+00 -6.714500021E-03 -4.458361946E-05
 6.959892511E-01 1.966125518E-01 1.249873638E+00 -5.658250302E-03 -4.386699948E-05
 6.963176727E-01 1.986125559E-01 1.249753833E+00 -4.582621623E-03 -4.386699948E-05
 6.966460347E-01 2.006125450E-01 1.249698162E+00 -3.426744370E-03 -4.386699948E-05
 6.969744563E-01 2.026125491E-01 1.249594688E+00 -2.293128287E-03 -3.981473492E-05
 6.973028779E-01 2.046125531E-01 1.249399543E+00 -1.274837065E-03 -3.129046672E-05
 6.976312399E-01 2.066125423E-01 1.249235392E+00 -2.728465770E-04 -3.115599975E-05
 6.979596615E-01 2.086125463E-01 1.249210119E+00 5.500707775E-04 -3.115599975E-05
 6.982880831E-01 2.106125504E-01 1.249184132E+00 1.473983401E-03 -3.115599975E-05
 6.986164451E-01 2.126125544E-01 1.249028683E+00 2.314922633E-03 -3.115599975E-05
 6.989448667E-01 2.146125436E-01 1.248878837E+00 3.317159368E-03 -3.115599975E-05
 6.992732286E-01 2.166125476E-01 1.248820424E+00 4.258651752E-03 -3.115599975E-05
 6.996016502E-01 2.186125517E-01 1.248879075E+00 5.208074581E-03 -3.115599975E-05
 6.999300718E-01 2.206125557E-01 1.248857975E+00 6.185388193E-03 -3.115599975E-05
 7.002584338E-01 2.226125449E-01 1.248730063E+00 7.181296591E-03 -3.115599975E-05
 7.005868554E-01 2.246125489E-01 1.248631597E+00 8.153270930E-03 -3.115599975E-05
 7.009152770E-01 2.266125530E-01 1.248593092E+00 9.026516229E-03 -3.115599975E-05
 7.012436390E-01 2.286125422E-01 1.248432040E+00 9.966412559E-03 -3.115599975E-05
 7.015720606E-01 2.306125462E-01 1.248270988E+00 1.082430407E-02 -3.115599975E-05
 7.019004822E-01 2.326125503E-01 1.248163342E+00 1.168878563E-02 -2.841017886E-05
 7.022288442E-01 2.346125543E-01 1.248018622E+00 1.252854988E-02 -2.757356015E-05
 7.025572658E-01 2.366125435E-01 1.248081446E+00 1.319059264E-02 -2.410537127E-05
 7.028856874E-01 2.386125475E-01 1.247992396E+00 1.384142227E-02 -2.268199933E-05
 7.032140493E-01 2.406125516E-01 1.247757077E+00 1.455561072E-02 -2.268199933E-05
 7.035424709E-01 2.426125556E-01 1.247602701E+00 1.517212950E-02 -2.268199933E-05
 7.038708925E-01 2.446125448E-01 1.247520089E+00 1.565044560E-02 -2.268199933E-05
 7.041992545E-01 2.466125488E-01 1.247378588E+00 1.623137295E-02 -2.268199933E-05
 7.045276761E-01 2.486125529E-01 1.247200131E+00 1.679132320E-02 -2.268199933E-05
 7.048560977E-01 2.506125569E-01 1.247149348E+00 1.737648249E-02 -2.268199933E-05
 7.051844597E-01 2.526125610E-01 1.247046113E+00 1.799358800E-02 -2.268199933E-05
 7.055128813E-01 2.546125352E-01 1.246988654E+00 1.857863739E-02 -1.754675395E-05
 7.058413029E-01 2.566125393E-01 1.246857762E+00 1.925368421E-02 -1.634089494E-05
 7.061696649E-01 2.586125433E-01 1.246657610E+00 2.010379359E-02 -1.609013998E-05
 7.064980865E-01 2.606125474E-01 1.246499062E+00 2.074785158E-02 -1.502366922E-05
 7.068264484E-01 2.626125515E-01 1.246416450E+00 2.116585337E-02 -1.420799981E-05
 7.071548700E-01 2.646125555E-01 1.246346712E+00 2.160292305E-02 -1.420799981E-05
 7.074832916E-01 2.666125596E-01 1.246179461E+00 2.203149535E-02 -1.420799981E-05
 7.078116536E-01 2.686125636E-01 1.246009707E+00 2.256400511E-02 -1.420799981E-05
 7.081400752E-01 2.706125379E-01 1.245705009E+00 2.317809872E-02 -1.420799981E-05
 7.084684968E-01 2.726125419E-01 1.245254159E+00 2.406087331E-02 -1.420799981E-05
 7.087968588E-01 2.746125460E-01 1.244800925E+00 2.503712103E-02 -1.420799981E-05
 7.091252804E-01 2.766125500E-01 1.244457245E+00 2.559790015E-02 -1.420799981E-05
 7.094537020E-01 2.786125541E-01 1.244137883E+00 2.618719824E-02 -1.420799981E-05
 7.097820640E-01 2.806125581E-01 1.243744969E+00 2.671771124E-02 -1.420799981E-05
 7.101104856E-01 2.826125622E-01 1.243348718E+00 2.727422304E-02 -1.420799981E-05
 7.104389071E-01 2.846125364E-01 1.242988467E+00 2.791864797E-02 -1.599454845E-05
 7.107672691E-01 2.866125405E-01 1.242527604E+00 2.871193364E-02 -2.105317253E-05
 7.110956907E-01 2.886125445E-01 1.241964817E+00 2.990373969E-02 -2.080237209E-05
 7.114241123E-01 2.906125486E-01 1.241626859E+00 3.058674932E-02 -2.055157347E-05
 7.117524743E-01 2.926125526E-01 1.241206765E+00 3.085537255E-02 -2.030082032E-05
 7.120808959E-01 2.946125567E-01 1.240858912E+00 3.126307204E-02 -2.005002170E-05
 7.124093175E-01 2.966125607E-01 1.240563869E+00 3.138681874E-02 -1.979922308E-05
 7.127376795E-01 2.986125350E-01 1.240352511E+00 3.154996783E-02 -1.954846994E-05
 7.130661011E-01 3.006125391E-01 1.240061402E+00 3.186630458E-02 -1.929766950E-05
 7.133944631E-01 3.026125431E-01 1.239678741E+00 3.255941346E-02 -1.904691635E-05
 7.137228847E-01 3.046125472E-01 1.239280343E+00 3.347361088E-02 -1.879611773E-05
 7.140513062E-01 3.066125512E-01 1.238976598E+00 3.440975025E-02 -1.854531911E-05
 7.143796682E-01 3.086125553E-01 1.238660216E+00 3.472363576E-02 -1.784463166E-05
 7.147080898E-01 3.106125593E-01 1.238139391E+00 3.458727151E-02 -1.423917911E-05
 7.150365114E-01 3.126125634E-01 1.237634063E+00 3.443295136E-02 -1.740539119E-05
 7.153648734E-01 3.146125376E-01 1.237103462E+00 3.478360921E-02 -1.754221375E-05
 7.156932950E-01 3.166125417E-01 1.236680388E+00 3.544282168E-02 -1.729141513E-05
 7.160217166E-01 3.186125457E-01 1.236329079E+00 3.660459444E-02 -1.562430771E-05
 7.163500786E-01 3.206125498E-01 1.236015797E+00 3.821304440E-02 -1.420799981E-05
 7.166785002E-01 3.226125538E-01 1.235740304E+00 3.985913843E-02 -1.420799981E-05
 7.170069218E-01 3.246125579E-01 1.235491753E+00 4.132989049E-02 -1.420799981E-05
 7.173352838E-01 3.266125619E-01 1.235219598E+00 4.215421155E-02 -1.420799981E-05
 7.176637053E-01 3.286125362E-01 1.234634042E+00 4.176226258E-02 -1.420799981E-05
 7.179921269E-01 3.306125402E-01 1.233951449E+00 4.127880558E-02 -1.420799981E-05
 7.183204889E-01 3.326125443E-01 1.233115077E+00 4.093660042E-02 -1.420799981E-05
 7.186489105E-01 3.346125484E-01 1.232524276E+00 4.023338482E-02 -1.420799981E-05
 7.189773321E-01 3.366125524E-01 1.232059956E+00 4.003284499E-02 -1.420799981E-05
 7.193056941E-01 3.386125565E-01 1.231920838E+00 4.082088172E-02 -1.420799981E-05
 7.196341157E-01 3.406125605E-01 1.231912613E+00 4.226571321E-02 -1.420799981E-05
 7.199625373E-01 3.426125348E-01 1.231987953E+00 4.408393800E-02 -1.420799981E-05
 7.202908993E-01 3.446125388E-01 1.232033968E+00 4.569632933E-02 -1.420799981E-05
 7.206193209E-01 3.466125429E-01 1.231737137E+00 4.678410664E-02 -1.420799981E-05
 7.209476829E-01 3.486125469E-01 1.230995536E+00 4.773338512E-02 -1.420799981E-05
 7.212761045E-01 3.506125510E-01 1.230722189E+00 4.811954126E-02 -1.420799981E-05
 7.216045260E-01 3.526125550E-01 1.230178952E+00 4.850462824E-02 -1.420799981E-05
ZONE T="x=.7308"
 7.307999730E-01 6.140028313E-02 0.000000000E+00 0.000000000E+00 0.000000000E+00
 7.315027714E-01 6.540028006E-02 2.460389435E-01 -1.118231285E-02 -4.866447765E-03
 7.318542004E-01 6.740028411E-02 3.027755022E-01 -1.887738332E-02 -6.025253795E-03
 7.322056293E-01 6.940028071E-02 3.632766604E-01 -2.641601302E-02 -6.996803917E-03
 7.325569987E-01 7.140028477E-02 4.275860488E-01 -3.310875595E-02 -7.790642790E-03
 7.329084277E-01 7.340028137E-02 4.947403371E-01 -3.962697461E-02 -8.393688127E-03
 7.332597971E-01 7.540028542E-02 5.663315058E-01 -4.633923620E-02 -8.812271059E-03
 7.336112261E-01 7.740028203E-02 6.380730271E-01 -5.073582008E-02 -9.012225084E-03
 7.339625955E-01 7.940028608E-02 7.108792663E-01 -5.527078360E-02 -8.980887942E-03
 7.343140244E-01 8.140028268E-02 7.881935835E-01 -5.939846113E-02 -8.746957406E-03
 7.346653938E-01 8.340028673E-02 8.631260395E-01 -6.324747205E-02 -8.300439455E-03
 7.350168228E-01 8.540028334E-02 9.318752289E-01 -6.641685218E-02 -7.553379983E-03
 7.353681922E-01 8.740027994E-02 9.950000048E-01 -6.861566752E-02 -6.594378036E-03
 7.357196212E-01 8.940028399E-02 1.052679420E+00 -7.027729601E-02 -5.525717512E-03
 7.360709906E-01 9.140028059E-02 1.101194501E+00 -7.179231942E-02 -4.366827197E-03
 7.364224195E-01 9.340028465E-02 1.140115857E+00 -7.191567868E-02 -3.231036942E-03
 7.367737889E-01 9.540028125E-02 1.168442965E+00 -7.182988524E-02 -2.363423351E-03
 7.371252179E-01 9.740028530E-02 1.187021255E+00 -7.021193951E-02 -1.593506313E-03
 7.374765873E-01 9.940028191E-02 1.199545503E+00 -6.875113398E-02 -1.074227272E-03
 7.378280163E-01 1.014002860E-01 1.205913186E+00 -6.667427719E-02 -7.031608839E-04
 7.381793857E-01 1.034002826E-01 1.209588051E+00 -6.339611858E-02 -4.339116567E-04
 7.385308146E-01 1.054002866E-01 1.212179780E+00 -6.015462056E-02 -2.837763459E-04
 7.388821840E-01 1.074002832E-01 1.213817477E+00 -5.666319281E-02 -1.937195630E-04
 7.392336130E-01 1.094002873E-01 1.214875817E+00 -5.302368477E-02 -1.247844921E-04
 7.395849824E-01 1.114002839E-01 1.215988994E+00 -5.001813546E-02 -7.487426774E-05
 7.399364114E-01 1.134002805E-01 1.216803074E+00 -4.696431756E-02 -6.154076982E-05
 7.402877808E-01 1.154002845E-01 1.217205882E+00 -4.505649954E-02 -5.359080751E-05
 7.406392097E-01 1.174002811E-01 1.217390299E+00 -4.318412393E-02 -5.983356095E-05
 7.409905791E-01 1.194002852E-01 1.217800260E+00 -4.142305627E-02 -6.045844202E-05
 7.413420081E-01 1.214002818E-01 1.217967629E+00 -4.038942978E-02 -4.886287570E-05
 7.416933775E-01 1.234002858E-01 1.218205333E+00 -3.909044713E-02 -3.619287963E-05
 7.420448065E-01 1.254002899E-01 1.218478084E+00 -3.759451210E-02 -3.101808397E-05
 7.423961759E-01 1.274002790E-01 1.218686104E+00 -3.616545722E-02 -2.676284566E-05
 7.427476048E-01 1.294002831E-01 1.218880177E+00 -3.495412320E-02 -2.475433030E-05
 7.430989742E-01 1.314002872E-01 1.219096780E+00 -3.386140987E-02 -2.936207238E-05
 7.434504032E-01 1.334002763E-01 1.219152212E+00 -3.259103000E-02 -2.882533227E-05
 7.438017726E-01 1.354002804E-01 1.219405532E+00 -3.134607524E-02 -2.828868310E-05
 7.441532016E-01 1.374002844E-01 1.219372511E+00 -2.997978963E-02 -2.775194298E-05
 7.445046306E-01 1.394002885E-01 1.219471097E+00 -2.874771692E-02 -2.721520286E-05
 7.448559999E-01 1.414002776E-01 1.219464064E+00 -2.749080025E-02 -2.667855551E-05
 7.452074289E-01 1.434002817E-01 1.219615698E+00 -2.618347108E-02 -2.614181540E-05
 7.455587983E-01 1.454002857E-01 1.219648838E+00 -2.491835319E-02 -2.699287506E-05
 7.459102273E-01 1.474002898E-01 1.219619870E+00 -2.370466478E-02 -2.811221202E-05
 7.462615967E-01 1.494002789E-01 1.219560623E+00 -2.249744534E-02 -2.784388744E-05
 7.466130257E-01 1.514002830E-01 1.219444513E+00 -2.125034481E-02 -2.757551738E-05
 7.469643950E-01 1.534002870E-01 1.219368100E+00 -1.996828802E-02 -2.730719461E-05
 7.473158240E-01 1.554002762E-01 1.219339132E+00 -1.873773523E-02 -2.703882456E-05
 7.476671934E-01 1.574002802E-01 1.219310284E+00 -1.766919158E-02 -2.677049997E-05
 7.480186224E-01 1.594002843E-01 1.219281316E+00 -1.664281078E-02 -2.650212991E-05
 7.483699918E-01 1.614002883E-01 1.219406843E+00 -1.560051925E-02 -2.623380533E-05
 7.487214208E-01 1.634002775E-01 1.219536781E+00 -1.453834306E-02 -2.596543527E-05
 7.490727901E-01 1.654002815E-01 1.219732761E+00 -1.350229140E-02 -2.569711069E-05
 7.494242191E-01 1.674002856E-01 1.219777584E+00 -1.269754115E-02 -2.542874063E-05
 7.497755885E-01 1.694002897E-01 1.219699740E+00 -1.196465455E-02 -2.516041604E-05
 7.501270175E-01 1.714002788E-01 1.219706059E+00 -1.099174842E-02 -2.251598926E-05
 7.504783869E-01 1.734002829E-01 1.219819784E+00 -9.961096570E-03 -1.614972280E-05
 7.508298159E-01 1.754002869E-01 1.219855309E+00 -8.941970766E-03 -1.588135274E-05
 7.511811852E-01 1.774002910E-01 1.220090508E+00 -8.102357388E-03 -1.561302815E-05
 7.515326142E-01 1.794002801E-01 1.220225811E+00 -7.173030637E-03 -1.534465810E-05
 7.518839836E-01 1.814002842E-01 1.220465422E+00 -6.004220806E-03 -1.507633351E-05
 7.522354126E-01 1.834002882E-01 1.220620513E+00 -5.049886648E-03 -1.480796345E-05
 7.525867820E-01 1.854002774E-01 1.220677018E+00 -4.216141533E-03 -1.453963887E-05
 7.529382110E-01 1.874002814E-01 1.220602393E+00 -3.328544321E-03 -1.427126881E-05
 7.532895803E-01 1.894002855E-01 1.220596552E+00 -2.435279544E-03 -1.405420880E-05
 7.536410093E-01 1.914002895E-01 1.220758677E+00 -1.587175298E-03 -1.420799981E-05
 7.539923787E-01 1.934002787E-01 1.220915437E+00 -6.937219296E-04 -1.420799981E-05
 7.543438077E-01 1.954002827E-01 1.221076846E+00 1.321993623E-04 -1.420799981E-05
 7.546951771E-01 1.974002868E-01 1.221238375E+00 9.685960249E-04 -1.420799981E-05
 7.550466061E-01 1.994002908E-01 1.221547723E+00 1.608561375E-03 -1.420799981E-05
 7.553979754E-01 2.014002800E-01 1.221820354E+00 2.096764743E-03 -1.420799981E-05
 7.557494044E-01 2.034002841E-01 1.221896648E+00 2.554768464E-03 -1.264537696E-05
 7.561007738E-01 2.054002881E-01 1.222003222E+00 3.114351304E-03 -1.068026904E-05
 7.564522028E-01 2.074002773E-01 1.221994042E+00 3.803295782E-03 -1.027771668E-05
 7.568036318E-01 2.094002813E-01 1.221975684E+00 4.496234935E-03 -1.204158161E-05
 7.571550012E-01 2.114002854E-01 1.222013593E+00 5.194058176E-03 -1.420799981E-05
 7.575064301E-01 2.134002894E-01 1.222116470E+00 5.938077345E-03 -1.420799981E-05
 7.578577995E-01 2.154002786E-01 1.222182751E+00 6.821295246E-03 -1.353347670E-05
 7.582092285E-01 2.174002826E-01 1.222038865E+00 7.726217154E-03 -8.265089491E-06
 7.585605979E-01 2.194002867E-01 1.222190142E+00 8.147190325E-03 -7.862604434E-06
 7.589120269E-01 2.214002907E-01 1.222269058E+00 8.727948181E-03 -7.460052075E-06
 7.592633963E-01 2.234002799E-01 1.222164750E+00 9.276836179E-03 -7.057567473E-06
 7.596148252E-01 2.254002839E-01 1.222114205E+00 9.914755821E-03 -6.655014658E-06
 7.599661946E-01 2.274002880E-01 1.222057581E+00 1.063147187E-02 -6.252530056E-06
 7.603176236E-01 2.294002771E-01 1.221931696E+00 1.137802377E-02 -5.849977242E-06
 7.606689930E-01 2.314002812E-01 1.221827865E+00 1.222699415E-02 -3.472246362E-06
 7.610204220E-01 2.334002852E-01 1.221891880E+00 1.330427919E-02 -1.496999971E-06
 7.613717914E-01 2.354002893E-01 1.221894383E+00 1.423600502E-02 -1.496999971E-06
 7.617232203E-01 2.374002784E-01 1.221896648E+00 1.413048245E-02 -1.496999971E-06
 7.620745897E-01 2.394002825E-01 1.221899033E+00 1.456649043E-02 -1.496999971E-06
 7.624260187E-01 2.414002866E-01 1.221643090E+00 1.519760117E-02 -1.496999971E-06
 7.627773881E-01 2.434002906E-01 1.221474886E+00 1.559697464E-02 -2.264690465E-06
 7.631288171E-01 2.454002798E-01 1.221132398E+00 1.572621241E-02 -2.629828259E-06
 7.634801865E-01 2.474002838E-01 1.220851541E+00 1.606504060E-02 -2.227343657E-06
 7.638316154E-01 2.494002879E-01 1.220758796E+00 1.657165401E-02 -1.824790957E-06
 7.641829848E-01 2.514002919E-01 1.220703244E+00 1.717803627E-02 -1.496999971E-06
 7.645344138E-01 2.534002960E-01 1.220518231E+00 1.806732267E-02 -1.496999971E-06
 7.648857832E-01 2.554002702E-01 1.220243573E+00 1.898442395E-02 -2.703593282E-06
 7.652372122E-01 2.574002743E-01 1.219979048E+00 1.920063421E-02 -1.273061025E-05
 7.655885816E-01 2.594002783E-01 1.219443798E+00 2.064314485E-02 -1.929957079E-06
 7.659400105E-01 2.614002824E-01 1.219147563E+00 2.099686675E-02 -1.496999971E-06
 7.662913799E-01 2.634002864E-01 1.218620658E+00 2.197328582E-02 -1.496999971E-06
 7.666428089E-01 2.654002905E-01 1.218471169E+00 2.206146531E-02 -1.496999971E-06
 7.669941783E-01 2.674002945E-01 1.218521476E+00 2.242718637E-02 -1.496999971E-06
 7.673456073E-01 2.694002688E-01 1.218592167E+00 2.283777483E-02 -1.496999971E-06
 7.676969767E-01 2.714002728E-01 1.218697906E+00 2.305546403E-02 -1.496999971E-06
 7.680484056E-01 2.734002769E-01 1.218834877E+00 2.360500582E-02 -1.496999971E-06
 7.683997750E-01 2.754002810E-01 1.218721986E+00 2.469158918E-02 -1.496999971E-06
 7.687512040E-01 2.774002850E-01 1.218567133E+00 2.598791383E-02 -1.496999971E-06
 7.691026330E-01 2.794002891E-01 1.218316317E+00 2.717596106E-02 -1.496999971E-06
 7.694540024E-01 2.814002931E-01 1.218169570E+00 2.831859328E-02 -1.496999971E-06
 7.698054314E-01 2.834002972E-01 1.217861772E+00 2.925542183E-02 -1.496999971E-06
 7.701568007E-01 2.854002714E-01 1.217632771E+00 2.970728278E-02 -1.496999971E-06
 7.705082297E-01 2.874002755E-01 1.217363358E+00 3.020265885E-02 -1.496999971E-06
 7.708595991E-01 2.894002795E-01 1.217144251E+00 3.070632368E-02 -1.496999971E-06
 7.712110281E-01 2.914002836E-01 1.217005730E+00 3.121411800E-02 -1.496999971E-06
 7.715623975E-01 2.934002876E-01 1.216778755E+00 3.190691024E-02 -1.496999971E-06
 7.719138265E-01 2.954002917E-01 1.216706991E+00 3.293456510E-02 -2.468998446E-06
 7.722651958E-01 2.974002957E-01 1.216711640E+00 3.384362534E-02 -4.875293598E-06
 7.726166248E-01 2.994002700E-01 1.216638207E+00 3.465225175E-02 -4.472738510E-06
 7.729679942E-01 3.014002740E-01 1.216553211E+00 3.542314097E-02 -4.070251634E-06
 7.733194232E-01 3.034002781E-01 1.216303945E+00 3.585704044E-02 -3.667697001E-06
 7.736707926E-01 3.054002821E-01 1.215957999E+00 3.630624339E-02 -3.265210353E-06
 7.740222216E-01 3.074002862E-01 1.215739012E+00 3.680217639E-02 -2.862655265E-06
 7.743735909E-01 3.094002903E-01 1.215579391E+00 3.739678487E-02 -2.460168616E-06
 7.747250199E-01 3.114002943E-01 1.215425134E+00 3.812785074E-02 -2.057613756E-06
 7.750763893E-01 3.134002984E-01 1.215332627E+00 3.893785551E-02 -1.655126994E-06
 7.754278183E-01 3.154002726E-01 1.215278029E+00 3.967872635E-02 -1.496999971E-06
 7.757791877E-01 3.174002767E-01 1.215354800E+00 4.071223363E-02 -1.496999971E-06
 7.761306167E-01 3.194002807E-01 1.215292096E+00 4.171522707E-02 -1.496999971E-06
 7.764819860E-01 3.214002848E-01 1.215496898E+00 4.259167612E-02 -1.496999971E-06
 7.768334150E-01 3.234002888E-01 1.215539336E+00 4.343511909E-02 -1.496999971E-06
 7.771847844E-01 3.254002929E-01 1.215452433E+00 4.423473775E-02 -1.496999971E-06
 7.775362134E-01 3.274002969E-01 1.215380907E+00 4.496581480E-02 -1.496999971E-06
 7.778875828E-01 3.294002712E-01 1.215216756E+00 4.564724490E-02 -1.496999971E-06
 7.782390118E-01 3.314002752E-01 1.215082884E+00 4.628736153E-02 -1.496999971E-06
 7.785903811E-01 3.334002793E-01 1.215233564E+00 4.692546651E-02 -1.496999971E-06
 7.789418101E-01 3.354002833E-01 1.215546846E+00 4.770669714E-02 -1.496999971E-06
 7.792931795E-01 3.374002874E-01 1.215602636E+00 4.872192070E-02 -1.496999971E-06
 7.796446085E-01 3.394002914E-01 1.215620518E+00 4.957959801E-02 -1.496999971E-06
 7.799959779E-01 3.414002955E-01 1.215925336E+00 5.043838918E-02 -1.496999971E-06
 7.803474069E-01 3.434002697E-01 1.215590715E+00 5.126076937E-02 -1.496999971E-06
ZONE T="x=.7863"
 7.863000035E-01 5.103440955E-02 0.000000000E+00 0.000000000E+00 0.000000000E+00
 7.870670557E-01 5.503441021E-02 1.104046404E-01 6.222463213E-03 -4.233519547E-03
 7.874505520E-01 5.703441054E-02 1.534690559E-01 1.931362669E-03 -5.694324616E-03
 7.878340483E-01 5.903441086E-02 1.943954825E-01 -3.710327903E-03 -6.712319329E-03
 7.882175446E-01 6.103441119E-02 2.466309816E-01 -9.717693552E-03 -7.663001772E-03
